gene	log2fc	pval	tissue
TRA2A	0.110388055852756	0.03738977606844	TCX
TRA2B	0.0732865841122017	0.0216674865068177	PHG
TRABD	0.153946294147276	0.0002591589994948	DLPFC
TRABD-AS1	-0.385097349889493	0.0015465739912462	TCX
TRABD2A	-0.511021389511545	1.0640652322438198e-11	PHG
TRABD2B	0.443695658845661	0.104542032557188	TCX
TRAC	0.428623840861532	0.0417684745768926	PCC
TRADD	0.184768079284573	0.0039772458577436	IFG
TRAF1	0.338948154396517	1.7344766849473e-05	PHG
TRAF2	0.176462082430809	0.0236435799208079	TCX
TRAF3	0.12404623484986	0.0014740299136432	ACC
TRAF3IP2	0.509880177101126	1.9733760345382898e-11	TCX
TRAF3IP2-AS1	0.0713825560262085	0.0656676736630028	TCX
TRAF3IP3	0.403229643444805	0.0005139032400379	PCC
TRAF4	0.196132098038937	0.0037247923634082	TCX
TRAF5	-0.245130221246731	0.0001257257445222	TCX
TRAF6	0.121684399840096	2.70831311807825e-05	PHG
TRAF7	0.152878340328916	0.0002498056680948	TCX
TRAFD1	0.165995312088858	3.88200609952962e-05	PHG
TRAIP	-0.291805290224343	0.004044855970995	TCX
TRAK1	0.152004809839858	3.16346181400133e-05	TCX
TRAK2	-0.145028661945487	0.0513230564671567	TCX
TRAM1	0.341609754627715	8.32019301875779e-09	TCX
TRAM1L1	-0.373321825131412	1.53706933858934e-05	TCX
TRAM2	0.355405135230626	3.3730208742089902e-09	TCX
TRAM2-AS1	-0.12072216370644	0.0550459669219314	TCX
TRANK1	-0.637233475962153	4.81020231856035e-07	TCX
TRAP1	-0.276972206266894	2.05785299505302e-05	TCX
TRAPPC1	-0.181653395115652	2.02758065512023e-06	PCC
TRAPPC10	0.138581569379274	1.38165969295828e-05	PHG
TRAPPC11	-0.214240167312888	1.08554322600907e-05	TCX
TRAPPC12	-0.121596395658864	0.0023897761004592	TCX
TRAPPC12-AS1	0.174943676239518	0.090342699110586	TCX
TRAPPC13	-0.303796766689777	6.09314271076031e-08	TCX
TRAPPC14	-0.204415456316017	0.0066138084833012	TCX
TRAPPC2	0.0983196670841551	0.0207689777891733	FP
TRAPPC2B	-0.279064405014853	0.0013843754827619	IFG
TRAPPC2L	-0.127717402314002	0.0703551020185648	TCX
TRAPPC3	-0.128109687172024	0.0006468452463684	STG
TRAPPC4	-0.158997553907396	0.0011105679424959	FP
TRAPPC5	0.507261902116878	0.0001555487812856	TCX
TRAPPC6A	-0.257645338844436	0.0064691408422341	TCX
TRAPPC6B	-0.556607702323664	4.2930473008934e-07	TCX
TRAPPC8	0.0300235328867116	0.248818911335844	DLPFC
TRAPPC9	-0.153039889839841	0.0024026828366918	TCX
TRARG1	0.347556364656521	0.159319270401432	ACC
TRBC2	-0.616764523454305	0.0001724830371623	TCX
TRBV20OR9-2	-0.405825089452601	0.0673274306872521	TCX
TRBV24-1	-0.763731248574882	1.16732974539591e-17	ACC
TRBV25-1	-0.799485043447394	1.5356902350719599e-16	ACC
TRCR1	-0.185463057767061	0.151957923045152	STG
TRDMT1	0.0839018299150895	0.0297094472493546	PHG
TRDN	0.395125150287787	0.0014775259160101	ACC
TREH	-0.451836009254714	0.0030461699263866	TCX
TREM2	0.749735026337908	8.53745285688859e-10	PHG
TREML1	0.483915058469062	7.18802034099041e-05	PHG
TRERF1	-0.108527722712699	0.0449545519611978	PHG
TRG-AS1	0.272339766101504	0.026903056060639	STG
TRGC2	-0.463395843808272	0.0018905559423695	DLPFC
TRH	-0.427441602193252	4.26574222642047e-06	ACC
TRHDE	-0.618265818415861	2.4595086688943997e-12	PHG
TRHDE-AS1	-0.495054753707579	5.3954822427978496e-11	PHG
TRHR	-0.11287825096163	0.509598410359661	IFG
TRIAP1	-0.189091162923777	0.0022301023836745	PHG
TRIB1	-0.282553040236554	0.0019326562588664	TCX
TRIB2	-0.151030792354525	0.0269779533399131	FP
TRIB3	0.240403729132371	0.0120516591441733	TCX
TRIL	0.360829724781523	0.0001948449010266	PHG
TRIM11	0.116121948760319	0.107431768287244	TCX
TRIM13	0.166712633722431	2.26459290451709e-06	PHG
TRIM14	0.264486564735476	2.86310917605434e-07	PHG
TRIM16	0.0622400178512783	0.346384438247865	TCX
TRIM16L	-0.158813335030118	0.0186736542674537	PCC
TRIM17	-0.230107075096796	0.0181595007034592	TCX
TRIM2	-0.158193003058896	0.013951794982619	TCX
TRIM21	0.382103299086533	7.26108134055007e-06	PHG
TRIM22	0.480863499372452	1.90443729782945e-10	PHG
TRIM23	-0.319366795224346	5.28271688532e-08	TCX
TRIM24	-0.0555933544253868	0.0867404383945835	IFG
TRIM25	0.157059966791009	0.0001614122791026	PHG
TRIM26	0.139144993295397	0.0015574109658598	IFG
TRIM27	-0.0494014808086316	0.101856986873954	PHG
TRIM28	0.202752013169108	9.46414309981655e-10	TCX
TRIM29	-0.0660794825472228	0.73224412427281	TCX
TRIM3	-0.183317177775205	3.35825274728174e-05	PHG
TRIM32	-0.244637942997517	0.002242250701989	TCX
TRIM33	-0.146255722202459	0.0007625821152234	TCX
TRIM35	-0.0860758843090155	0.0028999287465107	ACC
TRIM36	-0.612944140744975	2.82700362701242e-13	TCX
TRIM36-IT1	-0.23625839359188	0.0298403134270432	PHG
TRIM37	-0.389367202875968	3.0615032541800104e-09	PHG
TRIM38	0.572287736614434	2.61430363833954e-13	PHG
TRIM39	0.119423358823126	0.0021222810838636	PHG
TRIM4	0.257144333832063	5.28145325765785e-12	PHG
TRIM41	-0.097821486622987	0.128061335200896	FP
TRIM44	-0.176440979708447	7.40331626545839e-06	TCX
TRIM45	-0.351388171418434	1.93114943192244e-06	TCX
TRIM46	-0.270820311867538	9.83329261899406e-06	PHG
TRIM47	0.797397103870243	5.195799572638511e-15	TCX
TRIM5	0.792820817197846	4.96008382096241e-12	TCX
TRIM51FP	-0.232091169283903	0.054310736180265	PHG
TRIM52	0.0927349780798981	0.0295129318608987	ACC
TRIM52-AS1	0.101188210615932	0.238184011044912	STG
TRIM54	-0.612056276234498	3.68514237846227e-08	PHG
TRIM55	-0.248478962955895	0.285401727232001	TCX
TRIM56	0.668765880872465	2.67407334140945e-15	PHG
TRIM58	-0.382015337618063	0.0001428204693264	PHG
TRIM59	0.473841398191108	3.75069070483371e-05	PHG
TRIM61	-0.219538589510745	0.0983486165501704	IFG
TRIM62	0.203696178512677	0.000309874416797	PHG
TRIM65	0.26793086046386	1.78427379641442e-08	PHG
TRIM66	-0.455490748651365	7.50550747392229e-12	TCX
TRIM67	-0.690368543931028	3.67367082595711e-12	TCX
TRIM67-AS1	-0.685327695628142	0.0009870077693866	TCX
TRIM68	0.0785262058762006	0.0597296063520129	TCX
TRIM69	0.0997460120921803	0.0566137793672706	TCX
TRIM7	-0.229126951794101	0.0155118380398644	ACC
TRIM7-AS2	-0.204336684891049	0.005695518643772	PCC
TRIM71	-0.152550013344956	0.152281970014633	TCX
TRIM72	-0.384248968417293	0.0005372272378921	IFG
TRIM73	-0.270210500812437	0.0274465662935239	TCX
TRIM74	-0.119960210008659	0.380083925927469	TCX
TRIM8	0.453053442264026	5.4854356313070804e-15	TCX
TRIM8-DT	0.0739448477060607	0.437225597265684	ACC
TRIM9	-0.184892367743154	3.73400482127174e-06	PHG
TRIO	0.0999971699384448	0.0017995824412634	ACC
TRIOBP	0.421804571739344	7.69121168561193e-09	PHG
TRIP10	1.07006648916821	3.96710705830595e-14	TCX
TRIP11	0.0937321224181247	0.0074616711801805	PHG
TRIP12	0.0606608891618752	0.0036128507912886	PHG
TRIP13	-0.29770313631887	0.007864773949656	IFG
TRIP4	0.252519842325492	9.18646827716398e-07	TCX
TRIP6	0.537831498187122	8.248173482482498e-12	PHG
TRIQK	-0.0831103822614105	0.0211756881664137	ACC
TRIR	0.10977243637242	0.001700946206832	ACC
TRIT1	-0.0968379955297669	0.0105165054098325	IFG
TRMO	-0.0820300117276309	0.133233704275248	FP
TRMT1	-0.108696728028434	0.0380141113955216	PCC
TRMT10A	0.124048668006563	0.0814380525182679	PHG
TRMT10B	0.167282734305963	1.40198781541946e-07	PHG
TRMT10C	-0.352980545136273	8.482321448778221e-09	PHG
TRMT11	-0.245142707561431	0.0054314595129264	TCX
TRMT112	0.177874711279706	8.38354289805041e-05	TCX
TRMT13	-0.115472076807179	0.0950064321420873	TCX
TRMT1L	-0.10556528571314	0.0071308593923457	TCX
TRMT2A	0.0654086183630134	0.105785725177988	IFG
TRMT2B	0.101762425140922	0.0014928860912852	ACC
TRMT44	0.0866657732848566	0.0104388052653844	ACC
TRMT5	-0.0957844595516359	0.0110407102837433	STG
TRMT6	-0.156336548234966	0.0034578052065582	PHG
TRMT61A	0.0813921632481991	0.251610407394985	TCX
TRMT61A-DT	0.218781080541327	0.0001222180979878	PHG
TRMT61B	-0.159083115766042	0.0135848166142331	TCX
TRMT9B	-0.351669647626851	2.38176996309558e-06	TCX
TRMU	0.0631145779876414	0.215297727006966	TCX
TRNAU1AP	0.159861433508544	0.0010829041862792	TCX
TRNP1	-0.435107474935617	1.7884434464567302e-09	PHG
TRNT1	-0.0803533891720782	0.046880712385079	IFG
TRNT1P2	-0.0581774921829541	0.647544437522402	STG
TRO	-0.351388985220775	5.68680125073607e-12	PHG
TRPA1	-0.728026246625219	1.26047935378201e-12	PHG
TRPA2P	-0.695707609700726	7.36224479747762e-10	PHG
TRPC1	-0.376813846340243	8.73329243210913e-10	TCX
TRPC3	-0.652409358188233	0.0009003265213251	TCX
TRPC4	0.115318004511251	0.149339267648398	FP
TRPC4AP	-0.0931216871853149	0.0072905602526533	TCX
TRPC5	-0.522349416607843	0.0018923575505712	TCX
TRPC5OS	-0.183423582055857	0.135112179625801	STG
TRPC6	-0.493935386246141	6.47824303939108e-05	TCX
TRPC6P10	0.212486391448306	0.0245760427578738	PHG
TRPC6P2	0.166907904351227	0.107520113127476	PHG
TRPC7	-0.176972028281202	0.154862620140354	DLPFC
TRPM2	-0.176257649312174	0.0364626823842567	TCX
TRPM2-AS	-0.151780024328183	0.207787695676798	FP
TRPM3	0.319824145806638	4.69568438380657e-06	ACC
TRPM4	-0.140134776080337	0.0026580405960758	ACC
TRPM6	0.313240215932401	0.0003618756253412	PHG
TRPM7	0.190052585638957	0.0006132756699213	TCX
TRPS1	0.367148895263125	0.0009739243043705	TCX
TRPS1-AS1	0.192190976734398	0.0623501900188599	PHG
TRPT1	-0.0964877563824778	0.0900393765910677	FP
TRPV1	0.169833576141925	0.0002933790143567	PHG
TRPV2	-0.115640904261247	0.266380020051594	TCX
TRPV3	0.427415606725067	1.3635850288059198e-11	PHG
TRPV5	-0.333004885220196	0.0501892937637075	FP
TRPV6	-0.342756116135844	0.0013355030467322	TCX
TRRAP	0.181862916472327	5.07207140051566e-06	PHG
TRUB1	-0.431280105266083	3.96693381672383e-10	TCX
TRUB2	-0.123171719659136	0.0014360569246004	PHG
TSBP1	-0.143057370591298	0.258883626920374	FP
TSC1	-0.0874306298895187	0.0064986152908284	TCX
TSC2	0.0814712700292768	0.219427904655845	STG
TSC22D1	0.177865589511045	0.0178499047530176	TCX
TSC22D1-AS1	-0.183505457555636	0.005634872613568	TCX
TSC22D2	0.140186908724169	0.0003350834256159	ACC
TSC22D3	0.371628293241209	5.06671548000412e-07	TCX
TSC22D4	0.375533121128026	2.78104404314633e-05	TCX
TSEN15	-0.0716549720215927	0.189500546774808	TCX
TSEN2	-0.094252624972929	0.0522153016516484	TCX
TSEN34	0.0955661538246106	0.0717950490669403	TCX
TSEN54	0.140953015061418	0.004968129717532	IFG
TSFM	-0.259721430041017	0.0118809995687092	IFG
TSG101	-0.124944146352397	0.0002825686042233	PHG
TSGA10	-0.309594093870627	1.4419910805258e-08	TCX
TSGA10IP	0.0855693178884414	0.747826025750476	TCX
TSHR	-0.349605155775581	0.0011461284825171	ACC
TSHR-AS1	0.313929413985615	0.0058548167133959	TCX
TSHZ1	0.241243457855174	3.04498511040771e-05	TCX
TSHZ2	-0.210915821754221	0.0026364569373203	PHG
TSHZ3	-0.260333181070407	1.49325469201413e-06	PHG
TSHZ3-AS1	-0.251522248085564	0.0107900393753808	PHG
TSIX	0.488141977358442	0.152080571214666	PHG
TSKS	0.0891195281682866	0.67079452296616	TCX
TSKU	0.560760487593336	9.22597011378891e-06	TCX
TSN	-0.0543188872424079	0.0168191742051742	ACC
TSNARE1	0.109690423871941	0.0480724578084989	STG
TSNAX	-0.435267967602264	6.34982740769346e-13	TCX
TSNAX-DT	0.373817887247902	0.0004634790898107	PHG
TSNAXIP1	-0.0596511547191452	0.317838784837666	PHG
TSPAN1	0.240575640126229	0.026993541266487	PCC
TSPAN10	0.382317029069772	0.0011127672642172	PHG
TSPAN11	0.475160040289748	0.003842902347149	TCX
TSPAN12	0.249835707256925	0.0092565639044501	TCX
TSPAN13	-0.545018882296137	1.46374068497909e-07	PHG
TSPAN14	0.215634337808291	0.000632667550849	STG
TSPAN15	0.382224184522972	3.43521436099467e-05	PHG
TSPAN17	0.197100440812526	0.001774497308326	TCX
TSPAN18	0.363032590968132	0.0015491215048608	TCX
TSPAN19	0.213130960735851	0.135262312312042	PHG
TSPAN2	0.164314146111465	0.141450559659112	PHG
TSPAN3	0.192411951016334	1.32725308999626e-05	TCX
TSPAN31	0.0825605697985559	0.0273179703358451	PHG
TSPAN32	0.151883366981097	0.175359796252966	PHG
TSPAN33	0.280894362038505	1.38031384230395e-06	TCX
TSPAN4	0.404307014656234	8.02375591121086e-07	TCX
TSPAN5	-0.229017280897925	1.85256033925243e-07	TCX
TSPAN5-DT	-0.684746523457093	1.76826527780352e-07	TCX
TSPAN6	0.435288748450137	3.75099188992739e-06	TCX
TSPAN7	-0.545351285375085	1.2755351244388001e-15	PHG
TSPAN8	0.805082295797312	1.91371112906836e-06	PHG
TSPAN9	-0.16593004676515	0.0003183001387795	ACC
TSPEAR	0.263202478495971	0.160033408531382	PCC
TSPO	0.423720221260244	2.10561131009796e-07	TCX
TSPOAP1	-0.375970675417102	2.13842810353076e-07	PHG
TSPOAP1-AS1	-0.109291949860588	0.308070688894741	FP
TSPYL1	-0.399749964091473	1.88489631451995e-07	PHG
TSPYL2	-0.225284952187581	2.99059429201928e-05	ACC
TSPYL4	-0.334507443385454	1.99212648287159e-07	PHG
TSPYL5	-0.367279643698953	4.2371490785961405e-09	TCX
TSPYL6	-0.0677358221299302	0.354965166213162	FP
TSR1	-0.188298959089951	8.50542187418441e-06	TCX
TSR2	-0.25154293756822	4.95350746894662e-08	TCX
TSR3	0.0732341665704679	0.133350016223259	TCX
TSSC2	0.262521424798003	0.0446659005317176	PHG
TSSC4	0.178440328932371	0.0008781526099083	TCX
TSSK3	0.313024519561563	0.002277330366046	PHG
TSSK4	-0.165077232024865	0.0098906056084099	TCX
TSSK5P	0.140395472585866	0.206099997163991	PHG
TSSK6	-0.282950977855908	0.0263735232567823	FP
TST	0.187976207008253	0.006981405615695	PHG
TSTD1	-0.324980550303631	6.20952323561772e-05	PHG
TSTD2	0.0815501281363442	0.0116200347481205	FP
TSTD3P	-0.078487723940726	0.0462225430203127	PHG
TTBK1	-0.0925936214482359	0.125457991879196	PHG
TTBK2	-0.167700443831946	0.0014574421133501	TCX
TTC1	-0.0994779705627415	0.0015650073528847	PHG
TTC12	-0.23045404134794	0.120215178823327	TCX
TTC12-DT	-0.280749566928228	0.0109464087867872	IFG
TTC13	-0.138363199302502	0.003369564291281	TCX
TTC14	-0.359351324358687	1.2308811819064e-06	TCX
TTC16	-0.230722883459086	0.0021448312168304	DLPFC
TTC17	0.0965885610009041	2.59766039671289e-05	PHG
TTC19	-0.212273886137193	1.3389107074988e-05	TCX
TTC21A	-0.217256266465685	0.0092740007836286	TCX
TTC21B	-0.0965704941964756	0.0374492270832662	TCX
TTC21B-AS1	-0.115186892320624	0.319902608518554	STG
TTC22	0.209800330592675	0.147882389741925	PCC
TTC23	0.345269794099606	3.3273338301673497e-13	PHG
TTC23-AS1	0.516494058619985	2.63592380377436e-07	TCX
TTC23L	-0.289607222246028	0.0003350802627005	TCX
TTC23L-AS1	-0.289627191687941	0.0252893952262083	FP
TTC27	0.0942658602922934	0.0261220708157733	PHG
TTC28	0.1679987166766	0.000349065936075	TCX
TTC28-AS1	-0.0859598006128031	0.0001670829261071	DLPFC
TTC29	0.439431216063834	0.0006561491237076	PHG
TTC3	-0.158326426313571	0.0005087535990748	TCX
TTC3-AS1	-0.200961661582751	0.0360262855416322	PHG
TTC31	0.287473307728696	1.28260598962228e-09	PHG
TTC32	-0.110029582427978	0.122613773847286	STG
TTC33	-0.200463015613782	0.0011919598023364	PHG
TTC34	0.121874683523633	0.271403458390844	STG
TTC36-AS1	0.12334785560322	0.221860788915172	IFG
TTC38	0.388395410646627	1.54601075270654e-06	TCX
TTC39A	-0.201214528685137	0.0334196759212295	TCX
TTC39B	-0.320375059364511	2.99613397154967e-10	PHG
TTC39C	-0.360005442602911	6.69273286783564e-12	PHG
TTC3P1	-0.625281159109138	1.67222534693704e-07	TCX
TTC4	0.259571813654001	0.0003135698507985	TCX
TTC41P	-0.217488025685439	0.0037237111246582	PCC
TTC5	-0.128537017259925	0.0001078624293695	PHG
TTC6	-0.428078630341631	5.69628472412865e-05	PHG
TTC7A	0.312599267557807	3.37342456456973e-08	PHG
TTC7B	0.0847771577529999	0.0541303937930379	FP
TTC7B-AS1	-0.0717160926395497	0.478723624662645	FP
TTC7B-AS2	-0.160248058066602	0.142592513647779	FP
TTC8	-0.262912323095295	1.40380006923798e-05	PHG
TTC9	-0.351807570288232	6.85066446653437e-09	PHG
TTC9B	-0.392589469805614	5.79410482728156e-08	PHG
TTC9C	-0.176554738725529	9.58210575499439e-07	PHG
TTF1	-0.134958979684852	0.000714455255003	TCX
TTF2	0.254348571603336	2.85857955373448e-05	PHG
TTI1	-0.072254093935169	0.0042432781619697	PCC
TTI2	0.0828164274632761	0.22493161547719	TCX
TTL	-0.0665072627210819	0.0419019349727012	IFG
TTLL1	-0.134660788136793	0.0198443451629224	TCX
TTLL1-AS1	-0.316190257246639	0.0007117616980519	IFG
TTLL11	-0.167773155199082	0.019434768104922	TCX
TTLL12	0.106249676459974	0.114547549078362	TCX
TTLL3	-0.278313094904241	9.85463830539834e-06	TCX
TTLL4	0.329091085787363	2.40429835636983e-10	PHG
TTLL5	-0.133402234835387	0.0008560608401753	TCX
TTLL6	0.300770025286871	0.0092272736094292	PHG
TTLL7	-0.166514036529468	0.0022598386989061	ACC
TTLL7-IT1	-0.134029498840718	0.122042695163089	FP
TTLL9	0.40619899992977	2.1116780918119803e-09	PHG
TTN	-0.217144133808898	0.003099255865814	ACC
TTN-AS1	-0.201866366273063	3.96565211405669e-06	PHG
TTPA	0.17612242895933	0.196510118266093	TCX
TTPAL	-0.176244375949491	0.0007804177768445	TCX
TTR	-0.713203255500559	0.119079832028339	FP
TTTY10	-0.314950416916069	0.486135536032861	PHG
TTTY14	-0.478840241017469	0.516263008258852	FP
TTYH1	-0.0964642924089487	0.34484243546837	FP
TTYH2	0.50814620645455	2.94409775648488e-08	PHG
TTYH3	-0.132375018640081	0.0676829336610037	PHG
TUB	-0.173283792022235	0.000431897495515	TCX
TUB-AS1	0.334945794484598	0.0017765133533703	PHG
TUBA1A	-0.227089698223212	0.0002161628534582	ACC
TUBA1B	-0.34380911433826	3.64419039085229e-08	PHG
TUBA1B-AS1	0.191457377171379	0.0378701550723099	IFG
TUBA1C	0.449339284575693	4.33069812843014e-06	TCX
TUBA3D	-0.128386210153872	0.275409375436154	IFG
TUBA4A	-0.524794444181503	5.20924774987779e-08	PHG
TUBA5P	-0.268112560542103	0.0104135597750838	IFG
TUBA8	0.188504822207677	0.161358763999164	TCX
TUBAP11	-0.145655663579682	0.237211767054763	FP
TUBAP14	-0.222942946531479	0.0312599746294503	FP
TUBAP2	-0.0996648476306157	0.368562951945851	TCX
TUBAP7	-0.714060907088351	1.30942804368393e-10	PHG
TUBB	-0.235882682061993	4.97854153843373e-06	PHG
TUBB1	0.328083451274901	0.0338037050267571	TCX
TUBB2A	-0.664738205879026	2.4948453705216e-12	PHG
TUBB2B	-0.33571568250097	0.0022881724293818	ACC
TUBB3	-0.318707021933743	0.001503342802218	TCX
TUBB4A	-0.21801797354593	0.0134060614213925	TCX
TUBB4B	-0.235243438951131	3.59569089577171e-05	PHG
TUBB6	0.66821801116407	4.65322353203079e-11	TCX
TUBBP5	0.405316479285246	0.0041766603842147	ACC
TUBD1	0.179099354688802	0.0005949056751295	TCX
TUBE1	-0.216572010210395	0.0004406681836223	TCX
TUBG1	-0.302521317775611	1.45637634716937e-08	PHG
TUBG1P	0.111154127910794	0.328899101507478	STG
TUBG2	-0.187626707009355	0.0006997491176006	TCX
TUBGCP2	-0.0940455503626501	0.0296278177577294	TCX
TUBGCP3	-0.0336361738052346	0.346239235103423	IFG
TUBGCP4	0.174524434008775	2.53094382104854e-05	ACC
TUBGCP5	-0.516081030373979	1.41030422651244e-07	TCX
TUBGCP6	-0.0755241857423901	0.315569844817735	TCX
TUFM	-0.0855814453896908	0.0035066480615456	PCC
TUFT1	-0.167355881196322	0.0009191688254055	PHG
TUG1	0.173999736017879	9.12039960838258e-07	PHG
TULP2	0.202964439094038	0.079362135090412	TCX
TULP3	0.34767418318542	4.71136659497692e-09	PHG
TULP4	-0.090570935712373	0.0662855926018409	TCX
TUNAR	-0.372855198266696	0.0068570957854417	TCX
TUSC1	0.102011145258534	0.0020333755067427	ACC
TUSC2	-0.195707112777195	4.86691681973008e-07	PHG
TUSC3	-0.417104954248821	2.39412920873675e-10	PHG
TUSC7	-0.124475439464915	0.0178654966187745	PHG
TUSC8	-0.424535085137464	0.0006155234207739	IFG
TUT1	-0.123619753970248	0.0199194756082662	PCC
TUT4	0.120411503709492	6.41203891711309e-05	PHG
TUT7	0.112072768876037	0.0008610228654726	PHG
TVP23A	-0.171582820959776	0.0037796790474419	TCX
TVP23B	0.165748626542316	0.0021506992531151	TCX
TVP23C	-0.169137010579102	0.0531974162671462	TCX
TVP23CP2	-0.139766316985122	0.225886529278804	FP
TWF1	0.11708465664375	0.0152758729392467	PHG
TWF1P1	0.415404150078056	0.0005975034259596	PHG
TWF2	-0.235683737847173	8.58080659630576e-07	PHG
TWIST1	0.253791137674073	0.0242034357509637	TCX
TWNK	0.294309996981176	5.37705157124056e-06	TCX
TWSG1	0.314704997525354	3.36146835272914e-08	TCX
TWSG1-DT	0.169522157137437	0.214963032629777	STG
TXK	-0.494181705241698	2.84381072075179e-06	PCC
TXLNA	0.210869873290073	1.24349155328967e-07	PHG
TXLNB	-0.204803020539475	0.076187252613915	TCX
TXLNG	0.0424675603428	0.210391591227327	PHG
TXLNGY	-0.44937503135623	0.530169952674607	STG
TXN	-0.354682707469621	1.6236664388621602e-09	PHG
TXN2	-0.0894210445490486	0.0102403148913237	PHG
TXN2P1	-0.198101740463883	0.0950392136220608	FP
TXNDC11	0.131282326083953	6.68389229916679e-05	TCX
TXNDC12	-0.2335695234831	0.0092672082129596	TCX
TXNDC15	-0.0957334091761934	0.0003357449670463	DLPFC
TXNDC16	-0.15895792668759	0.0040200138301928	TCX
TXNDC17	-0.169000277015746	0.0011334178552926	FP
TXNDC5	-0.248651345271678	0.043825955734732	FP
TXNDC9	-0.256955547157565	1.67462682728533e-08	TCX
TXNIP	0.775263400324334	2.80033516580542e-08	PHG
TXNL1	-0.140383667773776	1.02863009735169e-06	TCX
TXNL4A	-0.187482522972786	6.631428771278411e-09	PHG
TXNL4B	-0.071878460859125	0.129667792519121	PCC
TXNP6	-0.239625570998041	0.0288935443579829	IFG
TXNRD1	0.270092934047153	0.0001946703980923	TCX
TXNRD2	-0.0412227257013935	0.578156238570516	TCX
TXNRD3	-0.0878478223487789	0.121858841453144	FP
TYK2	0.197650157263895	0.000110518352379	TCX
TYMP	0.422380009196354	0.0007489765742666	PHG
TYMS	0.406063303143658	0.0012632531022528	PHG
TYMSOS	0.270561590024055	0.0419455940397976	PHG
TYRO3	0.154615482228383	9.9247568872546e-05	TCX
TYRO3P	-0.255372565609656	0.0154233619885212	FP
TYROBP	0.50802937997109	1.19909836723565e-06	PHG
TYRP1	-0.99961912826058	1.2202717131489202e-09	TCX
TYSND1	0.0574702777290508	0.266807971125569	STG
TYW1	-0.14640454052486	0.0023127827254249	TCX
TYW1B	-0.175321229048767	0.0628980937710764	TCX
TYW2	-0.158818584167955	3.44207018044411e-05	PHG
